characters/npcs/25_leon_grave.md	カジノの勝負師レオン「灰色の切り札」。勝負に強いが生活能力皆無。
characters/npcs/26_serena_gearford.md	南区・仕掛屋六番工房の店主セレナ。注文制作と機能付与の魔導機構技師。
characters/npcs/27_lara.md	天才児ララ(Lv35)。Lv50到達を境に街を出る計画を立てる。
characters/npcs/28_karla.md	ララの相棒カーラ(Lv35)。街を出る計画の同行者。
characters/npcs/29_vorgan_gard.md	北区商業組合長ボルガン・ガルド(Lv48・偽装Lv18)。強欲な大商会会頭。
characters/npcs/30_ultimate_patchwork_iron_kun.md	南区中央広場のツギハギ巨大ゴーレム(起動時Lv59相当)。街の名所。
characters/npcs/31_mizushiro.md	統制パーティー隊長・水城。水精霊。アクア・フロウ貴族令嬢一行。
characters/npcs/32_souryuu.md	統制パーティー前衛・蒼龍。水精霊、受け流しの守り手。
characters/npcs/33_suiren.md	統制パーティー中衛・睡蓮。水精霊、戦場制御役。
characters/npcs/34_aoba.md	統制パーティー後衛・青葉。水精霊、決定打役。
characters/npcs/35_himuro.md	コロッセオ専属剣闘士・氷室。アルマジロ獣人の氷装甲住み込み選手。
characters/npcs/36_tsubaki.md	斥候系冒険者ツバキ。ホビットの忍び。
characters/npcs/37_tenrai.md	出稼ぎの弓手・天雷。アマゾネスの一射の名手。
characters/npcs/38_sayo.md	独立のコソ泥・小夜。裏路地を根城にする。
characters/npcs/39_sorasaki.md	独立の空輸便利屋・空咲。飛竜人の運び屋。
characters/npcs/40_awahime.md	下水道の自称管理人・泡姫。ヘドロスライムで浄化・分解を担い衛生を支える。
characters/npcs/41_mamori.md	領主クラリス専属護衛マモリ「双盾」。
characters/npcs/42_yuiitsu.md	ソロ冒険者・唯一「横一線」。雑魚討伐の臨時要員。
characters/npcs/43_momiji.md	武者修行中の旅の騎士・紅葉。竜翼人の猪突猛進型。
characters/npcs/44_kokuu.md	紅葉の同行者・黒羽。規律を重んじる天狗の剣士。
characters/npcs/45_suzuyo.md	旅の吟遊詩人・鈴代。人魚で井戸端の噂・情報の担い手。
characters/npcs/46_mashiro.md	下水道のホームレス・真白。アラクネで罠と糸細工の名手、泡姫の親友。
characters/npcs/47_tsurezure.md	下水道仲間・徒然。エルフで精神リンクの使い手。
characters/npcs/48_shakuyaku.md	ボルガンお抱えの岩石精霊・芍薬。鉱物鑑定と精製の専門家。
characters/npcs/49_ninrei.md	双槌の聖戦修道女団のベテラン・仁礼。鬼族のシスターで巡回担当。
characters/npcs/50_kokonoe.md	旅の投槍魔導士・九重。クサビの幼馴染。
characters/npcs/51_kusabi.md	旅の巫女・クサビ。結界術の使い手、九重の幼馴染。
characters/npcs/52_kohaku.md	南区の廃研究施設を拠点にする錬金術師・琥珀。ホムンクルス。
characters/npcs/53_hakkin.md	廃研究施設のメイドロボ・白金。怪力の持ち主。
characters/npcs/54_ginsetsu.md	廃研究施設のリビングアーマー・銀雪。ゴースト憑依型の空鎧。
characters/npcs/55_dakki.md	廃研究施設の生体兵装・妲己。巨大肉塊オクトパスの気怠げな存在。
characters/npcs/56_toyone.md	東区に根を張る長命の巨大トレント・豊根。食料・建材・環境を供給し、住民に土地神様と慕われる。
characters/npcs/57_akari.md	中央区・領主邸に常駐する領主家お抱えの浄火精霊・あかり。攻撃性のない炎で浄化・衛生・防疫・照明を担う。
world/70_calendar_and_climate.md	クロスロードの暦(1年12ヶ月×30日×三旬)・時間帯・季節(大地龍で薄い四季)・天候の共通枠組みと年中行事の位置づけ。
world/crossroad/71_crossroad_hospital.md	中央区・東区境の総合医院クロスロード大病院。世俗の回復魔法(非教会系)を主軸に日常医療を担い、聖属性・対アンデッドは扱わない。あかりが衛生担当。名前あり4人+モブ職員(大枠)。
characters/npcs/58_unabara.md	クロスロード大病院の感染症・再生医療研究者・海原。人魚。車椅子に担架を連結して疾走・患者搬送も担う。自身の人魚肉に再生効果。
characters/npcs/59_kazama.md	クロスロード大病院の外科医・風間。カマイタチの妖怪。大量のメスと鎌鼬の切断力で精密切開、切った端から瞬間治療で閉じる外科の切り札。
characters/npcs/60_shiromine.md	クロスロード大病院の院長・白峰。八尺様の妖怪でMP:Sの院内最高の回復術師。大型の治癒砲(ヒールビーム/ヒールキャノン)で重症・集団治療を担う最後の砦。運営は苦手。
world/crossroad/72_place_character_map.md	場所×キャラ対応マップ。区画・施設ごとに常駐/関係NPCを速攻参照できる索引(場所を一つずつ整備中)。
world/crossroad/73_colosseum_random_pair_tournament.md	コロッセオが年に数回開く小規模お祭りトーナメント「相棒籤杯(くじ引き二人組)」。街の実力者16人を毎回籤で2人組へ組み直し16→8→4→2で勝ち抜く運用ルール。
world/crossroad/74_crossroad_training_ground.md	西区・コロッセオ隣接の公営稽古場。観客も賭けもなく、有志が自主的に模擬戦・自主練を行う無料開放の広場。判定は通常のrules/03をそのまま使用。
world/crossroad/75_scenario_seeds.md	観覧モードで使える伏線・展開の種のネタ帳(紅葉の星喰いリベンジ、ツバキの決断、ララ・カーラの教え乞い、エルシアの二重生活ニアミス、琥珀の手癖露見)。結末は決めずGMの裁量に委ねる。
